event_id,week,market,player,selection,line,odds,model_probability,edge,outcome,actual,profit
cf95657d78ab3e515203df1d19c3b0c2,9,reception_yards,Kalif Raymond,over,30.5,210.0,0.41675,0.0941693548387097,lost,0.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,sacks,Alim McNeill,over,0.25,210.0,0.70425,0.38166935483870973,lost,0.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,pass_yards,Jared Goff,over,274.5,205.0,0.407,0.0791311475409836,won,284.0,2.05
cf95657d78ab3e515203df1d19c3b0c2,9,reception_yards,Jordan Mason,over,10.5,200.0,0.433,0.09966666666666668,lost,1.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,rush_yards,Aaron Jones,over,39.5,200.0,0.69325,0.3599166666666667,won,78.0,2.0
cf95657d78ab3e515203df1d19c3b0c2,9,reception_yards,Aaron Jones,over,24.5,200.0,0.4385,0.10516666666666669,lost,20.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,receptions,Justin Jefferson,over,6.5,200.0,0.48575,0.1524166666666667,lost,6.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,reception_yards,T.J. Hockenson,over,51.5,194.0,0.43275,0.09261394557823133,lost,11.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,anytime_td,Justin Jefferson,over,0.5,190.0,0.43825,0.0934224137931034,won,1.0,1.9
cf95657d78ab3e515203df1d19c3b0c2,9,reception_yards,Jahmyr Gibbs,over,29.5,186.0,0.4435,0.09384965034965037,lost,3.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,reception_longest,Jahmyr Gibbs,over,14.5,185.0,0.41425,0.06337280701754389,lost,6.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,sacks,Javon Hargrave,over,0.25,181.0,0.756,0.40012811387900354,won,1.0,1.81
cf95657d78ab3e515203df1d19c3b0c2,9,reception_yards,Brock Wright,over,10.5,175.0,0.56075,0.19711363636363632,won,11.0,1.75
cf95657d78ab3e515203df1d19c3b0c2,9,pass_completions,Jared Goff,over,23.5,175.0,0.43725,0.07361363636363638,won,25.0,1.75
cf95657d78ab3e515203df1d19c3b0c2,9,sacks,Al-Quadin Muhammad,over,0.5,173.0,0.67825,0.31194963369963374,won,1.0,1.73
cf95657d78ab3e515203df1d19c3b0c2,9,rush_attempts,David Montgomery,over,13.5,170.0,0.457,0.08662962962962967,lost,11.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,pass_attempts,Jared Goff,over,31.5,170.0,0.5625,0.19212962962962965,won,37.0,1.7
cf95657d78ab3e515203df1d19c3b0c2,9,rush_yards,Aaron Jones,over,48.5,168.0,0.57975,0.206615671641791,won,78.0,1.68
cf95657d78ab3e515203df1d19c3b0c2,9,reception_yards,Justin Jefferson,over,89.5,168.0,0.47325,0.10011567164179103,lost,47.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,reception_yards,T.J. Hockenson,over,39.5,165.0,0.5795,0.20214150943396225,lost,11.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,reception_longest,Justin Jefferson,over,29.5,165.0,0.50775,0.13039150943396227,lost,21.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,receptions,T.J. Hockenson,over,4.5,163.0,0.5365,0.15627186311787072,lost,2.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,receptions,Jordan Addison,over,4.5,163.0,0.4555,0.07527186311787076,lost,2.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,sacks,Dallas Turner,over,0.25,157.0,0.598,0.20889494163424122,lost,0.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,pass_tds,J.J. McCarthy,over,1.5,156.0,0.59775,0.207125,won,2.0,1.56
cf95657d78ab3e515203df1d19c3b0c2,9,reception_yards,David Montgomery,over,14.5,155.0,0.5605,0.16834313725490196,lost,10.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,sacks,Jonathan Greenard,over,0.5,150.0,0.756,0.356,lost,0.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,receptions,Kalif Raymond,over,1.5,145.0,0.712,0.3038367346938775,lost,0.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,reception_yards,Aaron Jones,over,19.5,145.0,0.5495,0.14133673469387753,won,20.0,1.45
cf95657d78ab3e515203df1d19c3b0c2,9,pass_interceptions,Jared Goff,over,0.5,140.0,0.768,0.35133333333333333,lost,0.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,reception_yards,Kalif Raymond,over,14.5,140.0,0.682,0.26533333333333337,lost,0.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,reception_yards,Kalif Raymond,over,20.5,139.0,0.574,0.1555899581589958,lost,0.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,kicking_points,Will Reichard,over,7.5,132.0,0.54725,0.11621551724137935,won,9.0,1.32
cf95657d78ab3e515203df1d19c3b0c2,9,reception_yards,T.J. Hockenson,over,41.5,131.0,0.55275,0.11984956709956707,lost,11.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,sacks,Al-Quadin Muhammad,over,0.25,128.0,0.67825,0.23965350877192987,won,1.0,1.28
cf95657d78ab3e515203df1d19c3b0c2,9,reception_yards,Jahmyr Gibbs,over,24.5,126.0,0.53325,0.09077212389380529,lost,3.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,rush_yards,Aaron Jones,over,38.5,122.0,0.70375,0.25329954954954953,won,78.0,1.22
cf95657d78ab3e515203df1d19c3b0c2,9,rush_yards,Jared Goff,over,0.5,120.0,0.69975,0.24520454545454545,lost,0.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,rush_attempts,J.J. McCarthy,under,3.5,120.0,0.5445,0.08995454545454545,lost,9.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,rush_attempts,Aaron Jones,over,9.5,120.0,0.72625,0.2717045454545454,lost,9.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,reception_yards,Justin Jefferson,over,79.5,118.0,0.55375,0.09503440366972471,lost,47.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,rush_attempts,David Montgomery,over,12.5,115.0,0.52575,0.060633720930232615,lost,11.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,reception_yards,Jameson Williams,under,45.5,115.0,0.54975,0.08463372093023253,lost,66.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,receptions,Aaron Jones,over,2.5,110.0,0.6075,0.13130952380952388,lost,2.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,tackles_assists,Isaiah Rodgers,under,3.5,110.0,0.6655,0.18930952380952382,won,2.0,1.1
cf95657d78ab3e515203df1d19c3b0c2,9,pass_attempts,J.J. McCarthy,under,30.5,110.0,0.98275,0.5065595238095238,won,25.0,1.1
cf95657d78ab3e515203df1d19c3b0c2,9,pass_attempts,Jared Goff,over,29.5,105.0,0.66,0.17219512195121955,won,37.0,1.05
cf95657d78ab3e515203df1d19c3b0c2,9,receptions,Justin Jefferson,over,5.5,102.0,0.63125,0.13620049504950493,won,6.0,1.02
cf95657d78ab3e515203df1d19c3b0c2,9,sacks,Jonathan Greenard,over,0.25,101.0,0.756,0.2584875621890547,lost,0.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,rush_attempts,Aaron Jones,over,8.5,100.0,0.796,0.29600000000000004,won,9.0,1.0
cf95657d78ab3e515203df1d19c3b0c2,9,rush_longest,J.J. McCarthy,under,10.5,100.0,0.6635,0.16349999999999998,won,9.0,1.0
cf95657d78ab3e515203df1d19c3b0c2,9,reception_longest,T.J. Hockenson,over,14.5,100.0,0.65575,0.15575000000000006,lost,7.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,reception_yards,Kalif Raymond,over,10.5,100.0,0.75325,0.25325,lost,0.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,reception_longest,David Montgomery,over,7.5,-104.0,0.6685,0.15869607843137257,won,13.0,0.9615384615384616
cf95657d78ab3e515203df1d19c3b0c2,9,rush_yards,Aaron Jones,over,29.5,-104.0,0.81375,0.30394607843137256,won,78.0,0.9615384615384616
cf95657d78ab3e515203df1d19c3b0c2,9,receptions,David Montgomery,over,1.5,-105.0,0.674,0.16180487804878052,won,2.0,0.9523809523809523
cf95657d78ab3e515203df1d19c3b0c2,9,rush_yards,Aaron Jones,over,30.5,-105.0,0.805,0.2928048780487805,won,78.0,0.9523809523809523
cf95657d78ab3e515203df1d19c3b0c2,9,rush_longest,Aaron Jones,over,9.5,-105.0,0.77525,0.26305487804878047,won,31.0,0.9523809523809523
cf95657d78ab3e515203df1d19c3b0c2,9,pass_completions,Jared Goff,over,21.5,-105.0,0.59075,0.07855487804878047,won,25.0,0.9523809523809523
cf95657d78ab3e515203df1d19c3b0c2,9,receptions,Jalen Nailor,over,1.5,-106.0,0.6,0.08543689320388348,lost,1.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,kicking_points,Will Reichard,over,6.5,-107.0,0.6645,0.14759178743961354,won,9.0,0.9345794392523364
cf95657d78ab3e515203df1d19c3b0c2,9,rush_yards,Jahmyr Gibbs,under,76.5,-108.0,0.6255,0.10626923076923067,won,25.0,0.9259259259259259
cf95657d78ab3e515203df1d19c3b0c2,9,rush_yards,Jahmyr Gibbs,under,75.5,-108.0,0.6172500000000001,0.0980192307692308,won,25.0,0.9259259259259259
cf95657d78ab3e515203df1d19c3b0c2,9,reception_yards,Jameson Williams,under,49.5,-108.0,0.5875,0.06826923076923075,lost,66.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,reception_longest,Jordan Addison,over,19.5,-108.0,0.58475,0.06551923076923072,won,31.0,0.9259259259259259
cf95657d78ab3e515203df1d19c3b0c2,9,reception_yards,David Montgomery,over,10.5,-109.0,0.66,0.13846889952153119,lost,10.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,reception_yards,David Montgomery,over,9.5,-109.0,0.6805,0.15896889952153115,won,10.0,0.9174311926605505
cf95657d78ab3e515203df1d19c3b0c2,9,rush_yards,Jahmyr Gibbs,under,74.5,-110.0,0.61,0.08619047619047615,won,25.0,0.9090909090909091
cf95657d78ab3e515203df1d19c3b0c2,9,pass_yards,J.J. McCarthy,under,210.5,-110.0,0.912,0.3881904761904762,won,143.0,0.9090909090909091
cf95657d78ab3e515203df1d19c3b0c2,9,rush_yards,J.J. McCarthy,under,20.5,-110.0,0.6775,0.15369047619047616,won,12.0,0.9090909090909091
cf95657d78ab3e515203df1d19c3b0c2,9,reception_yards,Jordan Mason,over,1.5,-110.0,0.7305,0.2066904761904762,lost,1.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,reception_yards,T.J. Hockenson,over,28.5,-110.0,0.7235,0.1996904761904762,lost,11.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,reception_longest,Justin Jefferson,over,25.5,-110.0,0.60625,0.08244047619047612,lost,21.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,reception_yards,Aaron Jones,over,15.5,-111.0,0.64575,0.11968364928909958,won,20.0,0.9009009009009009
cf95657d78ab3e515203df1d19c3b0c2,9,reception_yards,Jameson Williams,under,50.5,-111.0,0.595,0.06893364928909951,lost,66.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,reception_yards,Jahmyr Gibbs,over,20.5,-112.0,0.60575,0.07744811320754719,lost,3.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,reception_yards,Justin Jefferson,over,73.5,-112.0,0.603,0.07469811320754716,lost,47.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,reception_yards,Kalif Raymond,over,9.5,-112.0,0.7705,0.24219811320754714,lost,0.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,reception_yards,T.J. Hockenson,over,30.5,-112.0,0.69825,0.1699481132075472,lost,11.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,reception_yards,T.J. Hockenson,over,29.5,-112.0,0.71225,0.18394811320754723,lost,11.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,reception_yards,Aaron Jones,over,16.5,-112.0,0.62225,0.09394811320754715,won,20.0,0.8928571428571429
cf95657d78ab3e515203df1d19c3b0c2,9,pass_yards,J.J. McCarthy,under,212.5,-112.0,0.91675,0.38844811320754713,won,143.0,0.8928571428571429
cf95657d78ab3e515203df1d19c3b0c2,9,pass_yards,J.J. McCarthy,under,214.5,-112.0,0.9205,0.39219811320754716,won,143.0,0.8928571428571429
cf95657d78ab3e515203df1d19c3b0c2,9,reception_longest,Aaron Jones,over,9.5,-112.0,0.61325,0.08494811320754714,won,14.0,0.8928571428571429
cf95657d78ab3e515203df1d19c3b0c2,9,rush_yards,Jahmyr Gibbs,under,77.5,-113.0,0.6367499999999999,0.1062335680751173,won,25.0,0.8849557522123894
cf95657d78ab3e515203df1d19c3b0c2,9,field_goals,Will Reichard,over,1.5,-113.0,0.67425,0.1437335680751174,won,2.0,0.8849557522123894
cf95657d78ab3e515203df1d19c3b0c2,9,tackles_assists,Blake Cashman,under,8.5,-114.0,0.793,0.2602897196261683,lost,13.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,reception_longest,T.J. Hockenson,over,13.5,-114.0,0.702,0.16928971962616823,lost,7.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,pass_longest_completion,J.J. McCarthy,under,34.5,-114.0,0.6365000000000001,0.10378971962616834,won,31.0,0.8771929824561403
cf95657d78ab3e515203df1d19c3b0c2,9,rush_yards,Aaron Jones,over,28.5,-114.0,0.826,0.29328971962616823,won,78.0,0.8771929824561403
cf95657d78ab3e515203df1d19c3b0c2,9,rush_yards,J.J. McCarthy,under,21.5,-114.0,0.6972499999999999,0.1645397196261682,won,12.0,0.8771929824561403
cf95657d78ab3e515203df1d19c3b0c2,9,reception_yards,T.J. Hockenson,over,31.5,-114.0,0.6825,0.14978971962616827,lost,11.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,reception_yards,Aaron Jones,over,17.5,-114.0,0.597,0.06428971962616825,won,20.0,0.8771929824561403
cf95657d78ab3e515203df1d19c3b0c2,9,pass_attempts,J.J. McCarthy,under,31.5,-114.0,0.9885,0.4557897196261683,won,25.0,0.8771929824561403
cf95657d78ab3e515203df1d19c3b0c2,9,pass_completions,J.J. McCarthy,under,19.5,-115.0,0.97675,0.4418662790697675,won,14.0,0.8695652173913043
cf95657d78ab3e515203df1d19c3b0c2,9,reception_longest,T.J. Hockenson,over,12.5,-115.0,0.7475,0.21261627906976754,lost,7.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,reception_longest,Brock Wright,over,4.5,-115.0,0.7245,0.18961627906976752,won,11.0,0.8695652173913043
cf95657d78ab3e515203df1d19c3b0c2,9,reception_longest,Jordan Mason,over,1.5,-115.0,0.739,0.20411627906976748,lost,1.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,rush_longest,J.J. McCarthy,under,11.5,-115.0,0.70425,0.16936627906976753,won,9.0,0.8695652173913043
cf95657d78ab3e515203df1d19c3b0c2,9,reception_yards,Brock Wright,over,4.5,-115.0,0.72775,0.1928662790697675,won,11.0,0.8695652173913043
cf95657d78ab3e515203df1d19c3b0c2,9,reception_yards,David Montgomery,over,7.5,-115.0,0.735,0.20011627906976748,won,10.0,0.8695652173913043
cf95657d78ab3e515203df1d19c3b0c2,9,rush_attempts,Jahmyr Gibbs,under,15.5,-118.0,0.6695,0.12821559633027524,won,9.0,0.847457627118644
cf95657d78ab3e515203df1d19c3b0c2,9,reception_longest,David Montgomery,over,6.5,-118.0,0.7205,0.17921559633027528,won,13.0,0.847457627118644
cf95657d78ab3e515203df1d19c3b0c2,9,pass_longest_completion,J.J. McCarthy,under,35.5,-118.0,0.653,0.11171559633027528,won,31.0,0.847457627118644
cf95657d78ab3e515203df1d19c3b0c2,9,reception_yards,Aaron Jones,over,14.5,-118.0,0.6685,0.12721559633027524,won,20.0,0.847457627118644
cf95657d78ab3e515203df1d19c3b0c2,9,reception_yards,Kalif Raymond,over,8.5,-120.0,0.7895,0.24404545454545457,lost,0.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,reception_longest,Kalif Raymond,over,7.5,-120.0,0.76825,0.22279545454545457,lost,0.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,pass_attempts,Jared Goff,over,28.5,-120.0,0.70225,0.15679545454545463,won,37.0,0.8333333333333334
cf95657d78ab3e515203df1d19c3b0c2,9,reception_longest,Justin Jefferson,over,23.5,-122.0,0.65975,0.11020045045045035,lost,21.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,receptions,Jordan Addison,over,3.5,-125.0,0.64975,0.09419444444444447,lost,2.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,tackles_assists,Aidan Hutchinson,over,2.5,-125.0,0.616,0.06044444444444441,lost,2.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,reception_yards,Jahmyr Gibbs,over,19.5,-125.0,0.62425,0.06869444444444439,lost,3.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,reception_yards,Justin Jefferson,over,69.5,-130.0,0.6365,0.07128260869565217,lost,47.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,receptions,T.J. Hockenson,over,3.5,-135.0,0.6955,0.12103191489361698,lost,2.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,pass_interceptions,J.J. McCarthy,over,0.5,-135.0,0.7745,0.20003191489361694,won,1.0,0.7407407407407407
cf95657d78ab3e515203df1d19c3b0c2,9,reception_yards,David Montgomery,over,8.5,-145.0,0.708,0.11616326530612242,won,10.0,0.6896551724137931
cf95657d78ab3e515203df1d19c3b0c2,9,reception_yards,T.J. Hockenson,over,24.5,-146.0,0.77675,0.18325406504065045,lost,11.0,-1.0
cf95657d78ab3e515203df1d19c3b0c2,9,sacks,Aidan Hutchinson,over,0.5,-156.0,0.77275,0.16337500000000005,won,1.0,0.6410256410256411
cf95657d78ab3e515203df1d19c3b0c2,9,sacks,Aidan Hutchinson,over,0.75,-157.0,0.77275,0.16185505836575875,won,1.0,0.6369426751592356
cf95657d78ab3e515203df1d19c3b0c2,9,rush_yards,Aaron Jones,over,24.5,-158.0,0.8685,0.2560968992248063,won,78.0,0.6329113924050633
d056f31082bdea4d018a26ba274b8430,16,defensive_interceptions,Jamel Dean,over,0.5,600.0,0.69625,0.5533928571428572,lost,0.0,-1.0
d056f31082bdea4d018a26ba274b8430,16,defensive_interceptions,Antoine Winfield Jr.,over,0.5,600.0,0.62925,0.4863928571428571,lost,0.0,-1.0
d056f31082bdea4d018a26ba274b8430,16,reception_yards,Cade Otton,over,49.5,600.0,0.24975,0.10689285714285715,lost,15.0,-1.0
d056f31082bdea4d018a26ba274b8430,16,reception_yards,Chris Godwin,over,84.5,575.0,0.268,0.11985185185185188,void,,0.0
d056f31082bdea4d018a26ba274b8430,16,reception_yards,Chris Godwin,over,69.5,575.0,0.39575,0.24760185185185185,void,,0.0
d056f31082bdea4d018a26ba274b8430,16,receptions,Jalen McMillan,over,3.5,563.0,0.354,0.2031704374057315,lost,2.0,-1.0
d056f31082bdea4d018a26ba274b8430,16,reception_yards,Jalen McMillan,over,49.5,525.0,0.271,0.11100000000000002,lost,15.0,-1.0
d056f31082bdea4d018a26ba274b8430,16,reception_yards,Chris Godwin,over,74.5,525.0,0.34875,0.18875,void,,0.0
d056f31082bdea4d018a26ba274b8430,16,anytime_td,Jalen McMillan,over,0.5,510.0,0.398,0.23406557377049184,lost,0.0,-1.0
d056f31082bdea4d018a26ba274b8430,16,receptions,Cade Otton,over,4.5,502.0,0.301,0.13488704318936875,lost,2.0,-1.0
d056f31082bdea4d018a26ba274b8430,16,anytime_td,Rachaad White,over,0.5,500.0,0.35325,0.18658333333333335,lost,0.0,-1.0
d056f31082bdea4d018a26ba274b8430,16,reception_yards,Bucky Irving,over,39.5,500.0,0.278,0.11133333333333337,lost,0.0,-1.0
d056f31082bdea4d018a26ba274b8430,16,rush_yards,Chuba Hubbard,over,59.5,499.0,0.37275,0.20580509181969953,lost,27.0,-1.0
d056f31082bdea4d018a26ba274b8430,16,receptions,Chris Godwin,over,5.5,498.0,0.53525,0.3680259197324415,void,,0.0
d056f31082bdea4d018a26ba274b8430,16,reception_longest,Bucky Irving,over,19.5,490.0,0.26275,0.09325847457627118,lost,0.0,-1.0
d056f31082bdea4d018a26ba274b8430,16,defensive_interceptions,Jaycee Horn,over,0.5,480.0,0.72475,0.5523362068965517,lost,0.0,-1.0
d056f31082bdea4d018a26ba274b8430,16,receptions,Ja'Tavion Sanders,over,3.5,471.0,0.33125,0.15611865148861645,lost,2.0,-1.0
d056f31082bdea4d018a26ba274b8430,16,reception_yards,Emeka Egbuka,over,69.5,456.0,0.322,0.14214388489208635,lost,40.0,-1.0
d056f31082bdea4d018a26ba274b8430,16,rush_attempts,Chuba Hubbard,over,16.5,450.0,0.25275,0.07093181818181815,lost,6.0,-1.0
d056f31082bdea4d018a26ba274b8430,16,reception_longest,Chris Godwin,over,29.5,440.0,0.2745,0.08931481481481485,void,,0.0
d056f31082bdea4d018a26ba274b8430,16,pass_interceptions,Bryce Young,over,1.5,440.0,0.434,0.24881481481481482,lost,0.0,-1.0
d056f31082bdea4d018a26ba274b8430,16,pass_interceptions,Baker Mayfield,over,1.5,436.0,0.3875,0.20093283582089552,lost,1.0,-1.0
d056f31082bdea4d018a26ba274b8430,16,reception_yards,Chris Godwin,over,59.5,430.0,0.5005,0.31182075471698106,void,,0.0
d056f31082bdea4d018a26ba274b8430,16,sacks,A'Shawn Robinson,over,0.5,410.0,0.6865,0.490421568627451,lost,0.0,-1.0
d056f31082bdea4d018a26ba274b8430,16,sacks,Lavonte David,over,0.5,390.0,0.64075,0.4366683673469388,won,1.0,3.9
d056f31082bdea4d018a26ba274b8430,16,rush_yards,Sean Tucker,over,29.5,390.0,0.33625,0.13216836734693876,lost,3.0,-1.0
d056f31082bdea4d018a26ba274b8430,16,reception_yards,Emeka Egbuka,over,74.5,390.0,0.28325,0.07916836734693877,lost,40.0,-1.0
d056f31082bdea4d018a26ba274b8430,16,receptions,Xavier Legette,over,3.5,375.0,0.3595,0.1489736842105263,lost,1.0,-1.0
d056f31082bdea4d018a26ba274b8430,16,receptions,Chuba Hubbard,over,3.5,361.0,0.294,0.07708026030368761,lost,1.0,-1.0
d056f31082bdea4d018a26ba274b8430,16,anytime_td,Chris Godwin,over,0.5,360.0,0.30125,0.08385869565217394,void,,0.0
d056f31082bdea4d018a26ba274b8430,16,pass_tds,Baker Mayfield,over,2.5,360.0,0.318,0.10060869565217392,lost,1.0,-1.0
d056f31082bdea4d018a26ba274b8430,16,sacks,Anthony Nelson,over,0.5,350.0,0.64075,0.41852777777777783,void,,0.0
d056f31082bdea4d018a26ba274b8430,16,reception_longest,Emeka Egbuka,over,29.5,350.0,0.34675,0.12452777777777779,won,40.0,3.5
d056f31082bdea4d018a26ba274b8430,16,reception_longest,Cade Otton,over,19.5,340.0,0.3135,0.08622727272727274,lost,9.0,-1.0
d056f31082bdea4d018a26ba274b8430,16,reception_yards,Cade Otton,over,39.5,335.0,0.3645,0.13461494252873563,lost,15.0,-1.0
d056f31082bdea4d018a26ba274b8430,16,reception_yards,Jalen McMillan,over,39.5,325.0,0.38675,0.15145588235294116,lost,15.0,-1.0
d056f31082bdea4d018a26ba274b8430,16,sacks,Derrick Brown,over,0.5,321.0,0.6265,0.3889703087885985,won,1.0,3.21
d056f31082bdea4d018a26ba274b8430,16,reception_yards,Ja'Tavion Sanders,over,29.5,320.0,0.36775,0.12965476190476194,lost,9.0,-1.0
d056f31082bdea4d018a26ba274b8430,16,reception_yards,Xavier Legette,over,39.5,310.0,0.3205,0.07659756097560977,lost,12.0,-1.0
d056f31082bdea4d018a26ba274b8430,16,sacks,Yaya Diaby,over,0.5,300.0,0.67825,0.42825,lost,0.0,-1.0
d056f31082bdea4d018a26ba274b8430,16,receptions,Emeka Egbuka,over,4.5,297.0,0.4085,0.1566108312342569,lost,1.0,-1.0
d056f31082bdea4d018a26ba274b8430,16,sacks,D.J. Wonnum,over,0.5,296.0,0.649,0.3964747474747475,lost,0.0,-1.0
d056f31082bdea4d018a26ba274b8430,16,reception_yards,Emeka Egbuka,over,59.5,290.0,0.40825,0.15183974358974361,lost,40.0,-1.0
d056f31082bdea4d018a26ba274b8430,16,rush_attempts,Chuba Hubbard,over,14.5,290.0,0.3385,0.08208974358974364,lost,6.0,-1.0
d056f31082bdea4d018a26ba274b8430,16,rush_yards,Chuba Hubbard,over,49.5,289.0,0.4825,0.2254305912596401,lost,27.0,-1.0
d056f31082bdea4d018a26ba274b8430,16,rush_attempts,Chuba Hubbard,over,11.5,286.0,0.51125,0.25218264248704664,lost,6.0,-1.0
d056f31082bdea4d018a26ba274b8430,16,sacks,Vita Vea,over,0.5,279.0,0.6995,0.4356477572559367,lost,0.0,-1.0
d056f31082bdea4d018a26ba274b8430,16,sacks,Logan Hall,over,0.5,270.0,0.6265,0.35622972972972966,lost,0.0,-1.0
d056f31082bdea4d018a26ba274b8430,16,reception_yards,Chris Godwin,over,64.5,270.0,0.44625,0.1759797297297297,void,,0.0
d056f31082bdea4d018a26ba274b8430,16,reception_yards,Bucky Irving,over,29.5,260.0,0.42525,0.14747222222222223,lost,0.0,-1.0
d056f31082bdea4d018a26ba274b8430,16,reception_yards,Chris Godwin,over,49.5,255.0,0.613,0.33130985915492955,void,,0.0
d056f31082bdea4d018a26ba274b8430,16,sacks,Derrick Brown,over,0.25,255.0,0.6265,0.3448098591549295,won,1.0,2.55
d056f31082bdea4d018a26ba274b8430,16,rush_yards,Sean Tucker,over,24.5,245.0,0.40625,0.11639492753623187,lost,3.0,-1.0
d056f31082bdea4d018a26ba274b8430,16,sacks,Haason Reddick,over,0.5,235.0,0.71225,0.4137425373134329,lost,0.0,-1.0
d056f31082bdea4d018a26ba274b8430,16,receptions,Chris Godwin,over,4.5,234.0,0.6965,0.3970988023952096,void,,0.0
d056f31082bdea4d018a26ba274b8430,16,reception_yards,Ja'Tavion Sanders,over,24.5,230.0,0.459,0.15596969696969698,lost,9.0,-1.0
d056f31082bdea4d018a26ba274b8430,16,sacks,D.J. Wonnum,over,0.25,229.0,0.649,0.345048632218845,lost,0.0,-1.0
d056f31082bdea4d018a26ba274b8430,16,receptions,Bucky Irving,over,3.5,226.0,0.36975,0.0630015337423313,lost,0.0,-1.0
d056f31082bdea4d018a26ba274b8430,16,receptions,Cade Otton,over,3.5,220.0,0.47025,0.15775,lost,2.0,-1.0
d056f31082bdea4d018a26ba274b8430,16,reception_yards,Jalen McMillan,over,40.5,220.0,0.37425,0.06175000000000003,lost,15.0,-1.0
d056f31082bdea4d018a26ba274b8430,16,sacks,Vita Vea,over,0.25,217.0,0.6995,0.3840425867507887,lost,0.0,-1.0
d056f31082bdea4d018a26ba274b8430,16,reception_longest,Ja'Tavion Sanders,over,14.5,210.0,0.403,0.08041935483870971,lost,6.0,-1.0
d056f31082bdea4d018a26ba274b8430,16,reception_longest,Bucky Irving,over,14.5,210.0,0.45,0.1274193548387097,lost,0.0,-1.0
d056f31082bdea4d018a26ba274b8430,16,receptions,Jalen McMillan,over,2.5,210.0,0.588,0.26541935483870965,lost,2.0,-1.0
d056f31082bdea4d018a26ba274b8430,16,receptions,Mike Evans,over,5.5,205.0,0.3905,0.06263114754098364,lost,5.0,-1.0
d056f31082bdea4d018a26ba274b8430,16,receptions,Ja'Tavion Sanders,over,2.5,200.0,0.5425,0.20916666666666667,lost,2.0,-1.0
